object_path,asset_name,asset_class_path,parent_class_path,native_parent_class_path,provisional_tier,provisional_reasons_json,descendant_count,referencer_count,component_reuse_count,cross_domain_reference_count,registry_usage_count,native_call_count,query_hit_count,existing_report_count,tier_sample_rank,sample_method
/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/Buff_GameComp_Base_V2.Buff_GameComp_Base_V2,Buff_GameComp_Base_V2,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_Base.Buff_Base_C,/Script/ShooterGame.PrimalBuff,1,"[""has_descendants"",""referenced_by_assets""]",25,10,0,1,0,0,,,206,top structural and demand signals within provisional tier
/Game/Genesis/CoreBlueprints/LootSets/LootItemSet_Missions_Hunt.LootItemSet_Missions_Hunt,LootItemSet_Missions_Hunt,/Script/Engine.Blueprint,/Game/Genesis/CoreBlueprints/LootSets/LootItemSet_Missions.LootItemSet_Missions_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets""]",25,6,0,1,0,0,,,207,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/PrimalGameData_BP.PrimalGameData_BP,PrimalGameData_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/BASE_PrimalGameData_BP.BASE_PrimalGameData_BP_C,/Script/ShooterGame.PrimalGameData,1,"[""has_descendants"",""referenced_by_assets"",""global_entry_name_hint_low_confidence""]",25,4,0,1,0,0,,,208,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Explosion_TekProjectile.DmgType_Explosion_TekProjectile,DmgType_Explosion_TekProjectile,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/DamageTypes/DmgType_Explosion.DmgType_Explosion_C,/Script/ShooterGame.ShooterDamageType,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",24,35,0,6,0,0,,,209,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Ramming.Dino_Character_BP_Ramming,Dino_Character_BP_Ramming,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",24,18,0,6,0,0,,,210,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructure_BaseCeiling.PrimalItemStructure_BaseCeiling,PrimalItemStructure_BaseCeiling,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructureGeneric.PrimalItemStructureGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",24,19,0,4,0,0,,,211,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Herbivore_Medium.DinoSettings_Herbivore_Medium,DinoSettings_Herbivore_Medium,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Herbivore.DinoSettings_Herbivore_C,/Script/ShooterGame.PrimalDinoSettings,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",24,18,0,4,0,0,,,212,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Inventories/PrimalInventoryBP_BaseFuelBurning.PrimalInventoryBP_BaseFuelBurning,PrimalInventoryBP_BaseFuelBurning,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalInventoryComponent,/Script/ShooterGame.PrimalInventoryComponent,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",24,21,0,3,0,0,,,213,top structural and demand signals within provisional tier
/Game/LostColony/Missions/Overworld/Outpost/Structures/Loot/StructureBP_Mission_Outpost_LootStructure_Base.StructureBP_Mission_Outpost_LootStructure_Base,StructureBP_Mission_Outpost_LootStructure_Base,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalStructureItemContainer_HordeCrate,/Script/ShooterGame.PrimalStructureItemContainer_HordeCrate,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",24,29,0,2,0,0,,,214,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/Race2/MissionType_Race2.MissionType_Race2,MissionType_Race2,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/MissionType_Race.MissionType_Race_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets""]",24,9,0,1,0,0,,,215,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/Hunt/MissionMetaData_Hunt.MissionMetaData_Hunt,MissionMetaData_Hunt,/Script/Engine.Blueprint,/Game/Genesis2/Missions/MissionMetaType_Base.MissionMetaType_Base_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets""]",24,7,0,1,0,0,,,216,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/Race2/MissionMetaType_Race.MissionMetaType_Race,MissionMetaType_Race,/Script/Engine.Blueprint,/Game/Genesis2/Missions/MissionMetaType_Base.MissionMetaType_Base_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets""]",24,7,0,1,0,0,,,217,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/GeneTraits/TraitBPs/Inherit/Trait_Inherit_Base.Trait_Inherit_Base,Trait_Inherit_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/GeneTraits/TraitBPs/Trait_Base.Trait_Base_C,/Script/ShooterGame.GeneTrait,1,"[""has_descendants"",""referenced_by_assets""]",24,6,0,1,0,0,,,218,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Trike/Trike_Character_BP.Trike_Character_BP,Trike_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Ramming.Dino_Character_BP_Ramming_C,/Script/ShooterGame.PrimalDinoCharacter,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",23,80,0,14,0,0,,,219,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponBaseClub.PrimalItem_WeaponBaseClub,PrimalItem_WeaponBaseClub,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemWeaponGenericAmmoless.PrimalItemWeaponGenericAmmoless_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",23,11,0,5,0,0,,,220,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/TOF_ShipLoot.TOF_ShipLoot,TOF_ShipLoot,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalShipLootCrate,/Script/ShooterGame.PrimalShipLootCrate,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",23,25,0,4,0,0,,,221,top structural and demand signals within provisional tier
/Game/LostColony/Missions/Overworld/Outpost/Base/BPLI_LC_OutpostMission.BPLI_LC_OutpostMission,BPLI_LC_OutpostMission,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalLevelInstance,/Script/ShooterGame.PrimalLevelInstance,1,"[""has_descendants"",""referenced_by_assets""]",23,23,0,1,0,0,,,222,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_BASE.PrimalItemConsumable_UnlockEmote_BASE,PrimalItemConsumable_UnlockEmote_BASE,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumableGeneric.PrimalItemConsumableGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets""]",23,21,0,1,0,0,,,223,top structural and demand signals within provisional tier
/Game/Genesis/Missions/VRBattle/MissionType_VRBattle_Base.MissionType_VRBattle_Base,MissionType_VRBattle_Base,/Script/Engine.Blueprint,/Game/Genesis/Missions/MissionTypeBlueprintBase.MissionTypeBlueprintBase_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets"",""blueprint_native_boundary""]",23,14,0,1,0,0,,,224,top structural and demand signals within provisional tier
/Game/Aberration/CoreBlueprints/Buffs/Buff_ChargeEmitter.Buff_ChargeEmitter,Buff_ChargeEmitter,/Script/Engine.Blueprint,/Game/Aberration/CoreBlueprints/Buffs/Buff_ChargeManager.Buff_ChargeManager_C,/Script/ShooterGame.PrimalBuff,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",22,45,0,6,0,0,,,225,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Weapons/WeapCrossbow.WeapCrossbow,WeapCrossbow,/Script/Engine.Blueprint,/Script/ShooterGame.ShooterWeapon_Projectile,/Script/ShooterGame.ShooterWeapon_Projectile,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",22,15,0,6,0,0,,,226,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Rex/Rex_New/Rex_New_Chibi_AnimBP_BASE.Rex_New_Chibi_AnimBP_BASE,Rex_New_Chibi_AnimBP_BASE,/Script/Engine.AnimBlueprint,/Script/Engine.AnimInstance,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",22,23,0,5,0,0,,,227,top structural and demand signals within provisional tier
/Game/PrimalEarth/LightingProbes/ChildIBL_Capture_Blueprint.ChildIBL_Capture_Blueprint,ChildIBL_Capture_Blueprint,/Script/Engine.Blueprint,/Script/Engine.SphereReflectionCapture,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",22,23,0,4,0,0,,,228,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmor_Base_Tek.PrimalItemArmor_Base_Tek,PrimalItemArmor_Base_Tek,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmorGeneric.PrimalItemArmorGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",22,22,0,3,0,0,,,229,top structural and demand signals within provisional tier
/Game/LostColony/Missions/Overworld/Outpost/Attack/Base/Modules/MissionModule_LC_Outpost_Waves_Attack_Base.MissionModule_LC_Outpost_Waves_Attack_Base,MissionModule_LC_Outpost_Waves_Attack_Base,/Script/Engine.Blueprint,/Game/LostColony/Missions/Overworld/Outpost/Base/Modules/MissionModule_LC_Outpost_Waves_Base.MissionModule_LC_Outpost_Waves_Base_C,/Script/ShooterGame.NewMissionModuleBase,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",22,7,0,2,0,0,,,230,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/PrimalGameDataARKNX_BP.PrimalGameDataARKNX_BP,PrimalGameDataARKNX_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/PrimalGameData_BP.PrimalGameData_BP_C,/Script/ShooterGame.PrimalGameData,1,"[""has_descendants"",""referenced_by_assets"",""global_entry_name_hint_low_confidence""]",22,24,0,1,0,0,,,231,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmor_BasePants.PrimalItemArmor_BasePants,PrimalItemArmor_BasePants,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmorGeneric.PrimalItemArmorGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,46,0,11,0,0,,,232,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmor_BaseBoots.PrimalItemArmor_BaseBoots,PrimalItemArmor_BaseBoots,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmorGeneric.PrimalItemArmorGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,43,0,11,0,0,,,233,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/ExplorerChest/ExplorerChest_Base.ExplorerChest_Base,ExplorerChest_Base,/Script/Engine.Blueprint,/Script/Engine.Actor,/Script/Engine.Actor,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,280,0,5,0,0,,,234,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifactGeneric.PrimalItemArtifactGeneric,PrimalItemArtifactGeneric,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_Base.PrimalItem_Base_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,29,0,5,0,0,,,235,top structural and demand signals within provisional tier
/Game/ASA/UI/DinoHelperHUD.DinoHelperHUD,DinoHelperHUD,/Script/UMGEditor.WidgetBlueprint,/Script/ShooterGame.PrimalUI,/Script/ShooterGame.PrimalUI,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,21,0,5,0,0,,,236,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/BaseFuelBurner_GasOnly.BaseFuelBurner_GasOnly,BaseFuelBurner_GasOnly,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BaseFuelBurner.BaseFuelBurner_C,/Script/ShooterGame.PrimalStructureItemContainer,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,15,0,4,0,0,,,237,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Craftable.PrimalItemResource_Craftable,PrimalItemResource_Craftable,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResourceGeneric.PrimalItemResourceGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,14,0,4,0,0,,,238,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/PrimalItem_GauntletDamageBuffKey.PrimalItem_GauntletDamageBuffKey,PrimalItem_GauntletDamageBuffKey,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalItem,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,14,0,2,0,0,,,239,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/Buff_GauntletDamageMultiplier.Buff_GauntletDamageMultiplier,Buff_GauntletDamageMultiplier,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_Base.Buff_Base_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",21,5,0,2,0,0,,,240,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/Carno/Carno_Character_BP.Carno_Character_BP,Carno_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,1,"[""has_descendants"",""referenced_by_assets""]",21,101,0,1,0,0,,,241,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/Buff_RacePowerUp_Base.Buff_RacePowerUp_Base,Buff_RacePowerUp_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_Base.Buff_Base_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets""]",21,6,0,1,0,0,,,242,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Sports/DodoBall/MissionType_Sport_Base.MissionType_Sport_Base,MissionType_Sport_Base,/Script/Engine.Blueprint,/Game/Genesis/Missions/MissionTypeBlueprintBase.MissionTypeBlueprintBase_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets""]",21,2,0,1,0,0,,,243,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Spawners/DinoSpawnEntriesCaveTek.DinoSpawnEntriesCaveTek,DinoSpawnEntriesCaveTek,/Script/Engine.Blueprint,/Script/ShooterGame.NPCSpawnEntriesContainer,/Script/ShooterGame.NPCSpawnEntriesContainer,1,"[""has_descendants"",""referenced_by_assets""]",21,1,0,1,0,0,,,244,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmor_BaseGloves.PrimalItemArmor_BaseGloves,PrimalItemArmor_BaseGloves,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Base/PrimalItemArmorGeneric.PrimalItemArmorGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",20,41,0,11,0,0,,,245,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_Base_OnlyRelevantToOwner.Buff_Base_OnlyRelevantToOwner,Buff_Base_OnlyRelevantToOwner,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Buffs/Buff_Base.Buff_Base_C,/Script/ShooterGame.PrimalBuff,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",20,14,0,6,0,0,,,246,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Weapons/WeapSword.WeapSword,WeapSword,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Weapons/WeapBaseClub.WeapBaseClub_C,/Script/ShooterGame.ShooterWeapon_Melee,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",20,26,0,5,0,0,,,247,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/ArtifactCrates/ArtifactCrate_Instantaneous_Alt.ArtifactCrate_Instantaneous_Alt,ArtifactCrate_Instantaneous_Alt,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/SupplyCrateBaseBP_Instantaneous.SupplyCrateBaseBP_Instantaneous_C,/Script/ShooterGame.PrimalStructureItemContainer_SupplyCrate,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",20,23,0,5,0,0,,,248,top structural and demand signals within provisional tier
/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Carnivore_Large.DinoSettings_Carnivore_Large,DinoSettings_Carnivore_Large,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Carnivore.DinoSettings_Carnivore_C,/Script/ShooterGame.PrimalDinoSettings,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",20,17,0,4,0,0,,,249,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Weapons/WeapCompoundBow.WeapCompoundBow,WeapCompoundBow,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalWeaponBow,/Script/ShooterGame.PrimalWeaponBow,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",20,14,0,4,0,0,,,250,top structural and demand signals within provisional tier
/Game/LostColony/Missions/Overworld/Outpost/Attack/Base/Modules/Sub/MissionSubModule_SpawnCreatures_Outpost_Attack.MissionSubModule_SpawnCreatures_Outpost_Attack,MissionSubModule_SpawnCreatures_Outpost_Attack,/Script/Engine.Blueprint,/Game/LostColony/Missions/Overworld/Outpost/Base/Modules/MissionSubModule_SpawnCreatures_LC_Outpost_Base.MissionSubModule_SpawnCreatures_LC_Outpost_Base_C,/Script/ShooterGame.NewMissionModuleBase,1,"[""has_descendants"",""referenced_by_assets""]",20,21,0,1,0,0,,,251,top structural and demand signals within provisional tier
/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/Buff_State_Base.Buff_State_Base,Buff_State_Base,/Script/Engine.Blueprint,/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/Buff_GameComp_Base_V2.Buff_GameComp_Base_V2_C,/Script/ShooterGame.PrimalBuff,1,"[""has_descendants"",""referenced_by_assets""]",20,20,0,1,0,0,,,252,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemCostume_Ghost_Base.PrimalItemCostume_Ghost_Base,PrimalItemCostume_Ghost_Base,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Armor/Skin/DearJane/PrimalItemCostumeGeneric_DinoColorization.PrimalItemCostumeGeneric_DinoColorization_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets""]",20,20,0,1,0,0,,,253,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/Gauntlet2/STA/MissionModule_zSubmodule_SpawnCreatures_Gauntlet_STA.MissionModule_zSubmodule_SpawnCreatures_Gauntlet_STA,MissionModule_zSubmodule_SpawnCreatures_Gauntlet_STA,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/Gauntlet2/MissionModule_zSubmodule_SpawnCreatures_Gauntlet.MissionModule_zSubmodule_SpawnCreatures_Gauntlet_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets""]",20,13,0,1,0,0,,,254,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/Gauntlet2/STA/MissionModule_Kill_Gauntlet_STA.MissionModule_Kill_Gauntlet_STA,MissionModule_Kill_Gauntlet_STA,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/Gauntlet2/MissionModule_Kill_Gauntlet.MissionModule_Kill_Gauntlet_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets""]",20,11,0,1,0,0,,,255,top structural and demand signals within provisional tier
/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/GameComp_State_Definition_Base.GameComp_State_Definition_Base,GameComp_State_Definition_Base,/Script/Engine.Blueprint,/Script/ShooterGame.Object_WithWorldContext,/Script/ShooterGame.Object_WithWorldContext,1,"[""has_descendants"",""referenced_by_assets""]",20,7,0,1,0,0,,,256,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Spawners/DinoSpawnEntriesCaveTek_Easy.DinoSpawnEntriesCaveTek_Easy,DinoSpawnEntriesCaveTek_Easy,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Spawners/DinoSpawnEntriesCaveTek.DinoSpawnEntriesCaveTek_C,/Script/ShooterGame.NPCSpawnEntriesContainer,1,"[""has_descendants"",""referenced_by_assets""]",20,7,0,1,0,0,,,257,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Sports/DodoBall/MissionType_Sport_BasketBall.MissionType_Sport_BasketBall,MissionType_Sport_BasketBall,/Script/Engine.Blueprint,/Game/Genesis/Missions/Sports/DodoBall/MissionType_Sport_Base.MissionType_Sport_Base_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets""]",20,5,0,1,0,0,,,258,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/Flag_SM.Flag_SM,Flag_SM,/Script/Engine.Blueprint,/Game/PrimalEarth/Structures/BuildingBases/StructureBaseBP.StructureBaseBP_C,/Script/ShooterGame.PrimalStructure,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,22,0,12,0,0,,,259,top structural and demand signals within provisional tier
/DinoDefense/Base/CharacterSystem/SimpleCharacter.SimpleCharacter,SimpleCharacter,/Script/Engine.Blueprint,/Script/Engine.Character,/Script/Engine.Character,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,91,0,4,0,0,,,260,top structural and demand signals within provisional tier
/Game/PrimalEarth/Structures/BuildingBases/GenericStructureSettings.GenericStructureSettings,GenericStructureSettings,/Script/Engine.Blueprint,/Script/ShooterGame.PrimalStructureSettings,/Script/ShooterGame.PrimalStructureSettings,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,17,0,4,0,0,,,261,top structural and demand signals within provisional tier
/Game/Genesis/Missions/Race/Buff_RacePowerUp_Speed.Buff_RacePowerUp_Speed,Buff_RacePowerUp_Speed,/Script/Engine.Blueprint,/Game/Genesis/Missions/Race/Buff_RacePowerUp_Base.Buff_RacePowerUp_Base_C,/Script/ShooterGame.PrimalBuff,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,24,0,3,0,0,,,262,top structural and demand signals within provisional tier
/Game/Genesis2/Missions/ModularMission/MissionModule_zSubmodule_TeleportPlayers_Base.MissionModule_zSubmodule_TeleportPlayers_Base,MissionModule_zSubmodule_TeleportPlayers_Base,/Script/Engine.Blueprint,/Game/Genesis2/Missions/ModularMission/MissionModule_Base.MissionModule_Base_C,/Script/ShooterGame.NewMissionModuleBase,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,17,0,3,0,0,,,263,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/MissionType_GauntletWaves_Base.MissionType_GauntletWaves_Base,MissionType_GauntletWaves_Base,/Script/Engine.Blueprint,/Game/Genesis/Missions/MissionTypeBlueprintBase.MissionTypeBlueprintBase_C,/Script/ShooterGame.MissionType,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,13,0,3,0,0,,,264,top structural and demand signals within provisional tier
/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructure_BaseDoor.PrimalItemStructure_BaseDoor,PrimalItemStructure_BaseDoor,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/Items/Structures/BuildingBases/PrimalItemStructureGeneric.PrimalItemStructureGeneric_C,/Script/ShooterGame.PrimalItem,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,13,0,3,0,0,,,265,top structural and demand signals within provisional tier
/Game/ASA/CoreBlueprints/ActorTrackFilters/CharacterTrackFilter_Base.CharacterTrackFilter_Base,CharacterTrackFilter_Base,/Script/Engine.Blueprint,/Script/ShooterGame.DinoTrackFilterOption,/Script/ShooterGame.DinoTrackFilterOption,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,21,0,2,0,0,,,266,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/Buff_GauntletDamageMultiplier_TempTame.Buff_GauntletDamageMultiplier_TempTame,Buff_GauntletDamageMultiplier_TempTame,/Script/Engine.Blueprint,/Game/Genesis/Missions/GauntletWaves/Buff_GauntletDamageMultiplier.Buff_GauntletDamageMultiplier_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,21,0,2,0,0,,,267,top structural and demand signals within provisional tier
/Game/Genesis/Missions/GauntletWaves/PrimalItem_GauntletDamageBuffKey_TempTame.PrimalItem_GauntletDamageBuffKey_TempTame,PrimalItem_GauntletDamageBuffKey_TempTame,/Script/Engine.Blueprint,/Game/Genesis/Missions/GauntletWaves/PrimalItem_GauntletDamageBuffKey.PrimalItem_GauntletDamageBuffKey_C,UNKNOWN,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,20,0,2,0,0,,,268,top structural and demand signals within provisional tier
/Game/Extinction/CoreBlueprints/DinoSettings_Corrupt.DinoSettings_Corrupt,DinoSettings_Corrupt,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/BaseBPs/DinoSettings_Base.DinoSettings_Base_C,/Script/ShooterGame.PrimalDinoSettings,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]",19,3,0,2,0,0,,,269,top structural and demand signals within provisional tier
/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/Buff_State_Server_Base.Buff_State_Server_Base,Buff_State_Server_Base,/Script/Engine.Blueprint,/Game/ASA/Dinos/SpiritBear/Gameplay/ToMerge/v2/Buff_State_Base.Buff_State_Base_C,/Script/ShooterGame.PrimalBuff,1,"[""has_descendants"",""referenced_by_assets""]",19,12,0,1,0,0,,,270,top structural and demand signals within provisional tier
